date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2025-08-18,HEROMOTOCO,AUTO,SHORT,7.46,5059.0,1.471,False
2025-08-18,GODFRYPHLP,FMCG,LONG,-4.88,3228.5,-0.611,False
2025-08-19,MOTHERSON,AUTO,SHORT,3.56,97.44999694824219,-2.1,True
2025-08-19,BAJAJ-AUTO,AUTO,SHORT,2.33,8782.0,-0.043,False
2025-08-19,VEDL,METAL,SHORT,2.2,448.04998779296875,-0.613,False
2025-08-19,KALYANKJIL,CONSUMER DUR,LONG,-2.47,507.54998779296875,-0.13,False
2025-08-20,GODFRYPHLP,FMCG,SHORT,8.07,3530.333251953125,-2.1,True
2025-08-20,PGEL,ENERGY,SHORT,4.28,567.0999755859375,5.358,False
2025-08-20,POWERINDIA,ENERGY,SHORT,2.73,20300.0,1.378,False
2025-08-20,AUROPHARMA,PHARMA,LONG,-3.51,1049.800048828125,-0.452,False
2025-08-20,MUTHOOTFIN,FIN,LONG,-2.06,2686.300048828125,-0.189,False
2025-08-21,PGEL,ENERGY,SHORT,2.21,549.25,-2.1,True
2025-08-21,SIEMENS,INFRA,SHORT,2.01,3220.60009765625,0.648,False
2025-08-22,DIVISLAB,PHARMA,SHORT,2.29,6166.0,0.087,False
2025-08-25,UPL,CHEMICALS,SHORT,2.84,734.0,1.337,False
2025-08-25,TCS,IT,SHORT,2.46,3126.199951171875,-0.509,False
2025-08-25,WIPRO,IT,SHORT,2.42,254.75,0.359,False
2025-08-25,POWERINDIA,ENERGY,LONG,-2.47,19385.0,0.106,False
2025-08-26,BRITANNIA,FMCG,SHORT,2.61,5690.0,-1.365,False
2025-08-26,IDEA,TELECOM,LONG,-10.27,6.639999866485596,0.954,False
2025-08-26,VEDL,METAL,LONG,-4.14,432.79998779296875,-1.174,False
2025-08-26,ZYDUSLIFE,PHARMA,LONG,-3.26,989.3499755859375,-0.383,False
2025-08-28,GODFRYPHLP,FMCG,SHORT,3.09,3614.333251953125,-2.1,True
2025-08-28,KALYANKJIL,CONSUMER DUR,SHORT,2.65,508.75,-0.385,False
2025-08-28,INDIGO,CONSUMER DUR,LONG,-4.28,5791.0,-1.084,False
2025-08-28,HCLTECH,IT,LONG,-2.67,1452.9000244140625,-0.306,False
2025-08-28,IDEA,TELECOM,LONG,-2.52,6.570000171661377,0.357,False
2025-08-29,RBLBANK,BANK,SHORT,4.09,261.1000061035156,-2.1,True
2025-08-29,YESBANK,BANK,SHORT,2.25,19.1200008392334,-2.1,True
2025-08-29,NYKAA,CONSUMER DUR,LONG,-2.84,227.2100067138672,1.286,False
2025-08-29,M&M,AUTO,LONG,-2.2,3222.699951171875,-1.018,False
2025-09-01,HINDZINC,METAL,SHORT,4.34,438.0,0.402,False
2025-09-01,CGPOWER,INFRA,SHORT,3.69,720.0999755859375,0.442,False
2025-09-01,PREMIERENE,REALTY,SHORT,2.95,1019.9000244140625,-2.1,True
2025-09-02,DABUR,FMCG,SHORT,3.57,541.5,-0.608,False
2025-09-02,PGEL,ENERGY,SHORT,3.24,574.4500122070312,-2.1,True
2025-09-02,ASHOKLEY,AUTO,SHORT,2.55,131.27000427246094,0.631,False
2025-09-02,GODFRYPHLP,FMCG,LONG,-2.21,3466.333251953125,-2.1,True
2025-09-03,LALPATHLAB,PHARMA,SHORT,3.97,1679.5,0.489,False
2025-09-03,MUTHOOTFIN,FIN,SHORT,2.97,2776.800048828125,-0.215,False
2025-09-03,GLENMARK,PHARMA,SHORT,2.39,1965.9000244140625,-1.946,False
2025-09-04,M&M,AUTO,SHORT,5.76,3477.5,-0.181,False
2025-09-04,BRITANNIA,FMCG,SHORT,4.76,6179.0,1.486,False
2025-09-04,BAJFINANCE,FIN,SHORT,4.5,936.5999755859375,0.087,False
2025-09-04,KALYANKJIL,CONSUMER DUR,LONG,-2.11,503.1499938964844,-0.488,False
2025-09-05,GODFRYPHLP,FMCG,SHORT,4.23,3632.333251953125,-1.935,False
2025-09-05,RBLBANK,BANK,SHORT,4.01,276.1499938964844,0.027,False
