date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2025-10-10,YESBANK,BANK,LONG,6.77,23.969999313354492,-0.142,False
2025-10-10,HINDZINC,METAL,SHORT,-3.55,494.29998779296875,-1.071,False
2025-10-15,ICICIGI,FIN,LONG,7.24,2000.0,0.865,False
2025-10-15,IDEA,TELECOM,LONG,3.59,8.649999618530273,1.172,False
2025-10-15,GODREJPROP,REALTY,LONG,3.52,2129.800048828125,0.238,False
2025-10-16,OBEROIRLTY,REALTY,LONG,4.38,1671.5999755859375,0.642,False
2025-10-16,ATUL,CHEMICALS,LONG,4.13,5988.5,-2.1,True
2025-10-17,ASIANPAINT,CONSUMER DUR,LONG,4.34,2514.699951171875,-0.378,False
2025-10-17,WIPRO,IT,SHORT,-4.16,243.0399932861328,0.846,False
2025-10-20,RBLBANK,BANK,LONG,7.68,323.29998779296875,1.462,False
2025-10-20,FEDERALBNK,BANK,LONG,7.1,227.4499969482422,-0.293,False
2025-10-20,AUBANK,BANK,LONG,6.23,841.7999877929688,2.573,False
2025-10-23,INFY,IT,LONG,4.11,1532.9000244140625,-0.485,False
2025-10-23,IDFCFIRSTB,BANK,LONG,3.54,79.48999786376953,-0.905,False
2025-10-23,HCLTECH,IT,LONG,3.18,1533.199951171875,-0.824,False
2025-10-24,HINDALCO,METAL,LONG,4.03,823.5999755859375,-0.088,False
2025-10-24,VEDL,METAL,LONG,3.29,499.29998779296875,-0.851,False
2025-10-24,COLPAL,FMCG,SHORT,-3.85,2209.60009765625,-1.494,False
2025-10-24,HINDUNILVR,FMCG,SHORT,-3.57,2509.5,-0.375,False
2025-10-24,CIPLA,PHARMA,SHORT,-3.07,1597.4000244140625,0.808,False
2025-10-27,COFORGE,IT,LONG,4.48,1838.9000244140625,-0.53,False
2025-10-28,JINDALSTEL,METAL,LONG,3.41,1065.0999755859375,0.886,False
2025-10-29,SAIL,METAL,LONG,7.96,142.8699951171875,-1.724,False
2025-10-29,IOC,OIL & GAS,LONG,3.76,160.47000122070312,1.29,False
2025-10-30,IDEA,TELECOM,SHORT,-10.66,8.380000114440918,-2.1,True
2025-10-30,DRREDDY,PHARMA,SHORT,-4.54,1194.0999755859375,-0.72,False
2025-11-03,BANKBARODA,BANK,LONG,4.17,289.8999938964844,0.435,False
2025-11-03,MARUTI,AUTO,SHORT,-3.23,15664.0,-0.119,False
2025-11-04,HEROMOTOCO,AUTO,SHORT,-3.1,5367.5,1.064,False
2025-11-06,ASIANPAINT,CONSUMER DUR,LONG,5.24,2617.10009765625,-0.662,False
2025-11-06,HINDALCO,METAL,SHORT,-6.46,777.7000122070312,-1.431,False
